DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CRI: Costa Rica,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,8.93558713244007,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.67283632242478,9.20444448754995,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CRI: Costa Rica,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,9.10926183012802,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.83974758389956,9.38692745115695,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CRI: Costa Rica,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,9.3711499958544,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.08659155821576,9.67510781428497,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CRI: Costa Rica,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,9.71273397055681,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.36492461118865,10.0916951029214,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CRI: Costa Rica,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,10.1043119614414,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.61317361409019,10.651836963611,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HRV: Croatia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,4.76732650139714,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.54828577174576,4.99927672544351,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HRV: Croatia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,4.72508915770342,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.49716171090428,4.96369003154704,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HRV: Croatia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,4.68462849430892,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.44469733466771,4.93474048824348,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HRV: Croatia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,4.64519521411871,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.38210687560164,4.91714242257981,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,HRV: Croatia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,4.61066609748704,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.30268594300566,4.93031279836886,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CUB: Cuba,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,6.59677298274106,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.83298562511748,7.40847174303975,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CUB: Cuba,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,6.86602875379022,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.09665493982555,7.71881155594899,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CUB: Cuba,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,7.18846751883226,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.35404369582289,8.1463884069029,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CUB: Cuba,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,7.55771566696062,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.5495931690848,8.74503169867318,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CUB: Cuba,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,7.94196344370646,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.70602966908595,9.5055237521571,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CYP: Cyprus,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.02415141692112,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.70606711270676,3.38838842577296,,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CYP: Cyprus,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.12102091876282,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.79165766292385,3.49894098946902,,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CYP: Cyprus,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,3.24023188872089,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.86308343839121,3.67113323259567,,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CYP: Cyprus,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,3.3637527924336,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.90609399146775,3.91385479559397,,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CYP: Cyprus,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,3.47316581701333,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.88555182901233,4.2259974055475,,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CZE: Czechia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.11983400961388,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.99718582292362,3.25061051224333,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CZE: Czechia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.02372055829428,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.90103776273146,3.15395269594452,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CZE: Czechia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,2.90584969315132,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.78654839370498,3.03483705099117,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CZE: Czechia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,2.78473505262077,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.65904179887531,2.91512620521424,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CZE: Czechia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,2.66584608293291,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.52393488420002,2.81655111997696,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CIV: Côte d'Ivoire,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,78.5323057188448,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,69.5255715663867,88.5236680653031,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CIV: Côte d'Ivoire,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,75.9142123652578,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,66.4151020170753,86.5772229981751,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CIV: Côte d'Ivoire,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,73.7155940291808,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,63.6473694880118,85.2542803665725,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CIV: Côte d'Ivoire,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,71.3770671838728,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,60.7499254578828,83.8164228691891,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CIV: Côte d'Ivoire,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,69.1876341410701,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,57.7416979235652,83.017008685691,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PRK: Democratic People's Republic of Korea,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,18.4163842270056,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.4223847561004,23.5795664535855,,The UN IGME estimates are not the official statistics of the Democratic People's Republic of Korea.,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PRK: Democratic People's Republic of Korea,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,17.7002146267721,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.8615323434947,22.6626129152258,,The UN IGME estimates are not the official statistics of the Democratic People's Republic of Korea.,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PRK: Democratic People's Republic of Korea,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,17.4478985843584,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.6639366048865,22.3395580301809,,The UN IGME estimates are not the official statistics of the Democratic People's Republic of Korea.,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PRK: Democratic People's Republic of Korea,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,17.4444365679304,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.6612254031468,22.3351254094547,,The UN IGME estimates are not the official statistics of the Democratic People's Republic of Korea.,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PRK: Democratic People's Republic of Korea,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,17.7237063988379,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.8799294061949,22.6926907955368,,The UN IGME estimates are not the official statistics of the Democratic People's Republic of Korea.,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COD: Democratic Republic of the Congo,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,86.2514494990363,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,58.0249377493135,126.44994859846,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COD: Democratic Republic of the Congo,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,83.4568857257111,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,54.2902072009748,126.350065976679,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COD: Democratic Republic of the Congo,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,80.6985728359994,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,51.0179529762883,125.863334703531,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COD: Democratic Republic of the Congo,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,78.137030942477,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,47.7788124455675,125.833243998202,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,COD: Democratic Republic of the Congo,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,75.7333508487677,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,44.7300803938086,125.405705791572,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DNK: Denmark,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.87803959896128,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.7050365192979,4.05971109313604,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DNK: Denmark,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.78250582264818,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.61338331934632,3.96419577051897,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DNK: Denmark,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,3.68715704648769,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.51328672072534,3.87420378522354,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DNK: Denmark,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,3.59544733811772,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.39212783737664,3.808698076098,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DNK: Denmark,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,3.510567448292,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.24474551154953,3.79025083628,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DJI: Djibouti,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,59.4131913055125,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,36.4961676228336,94.9365572075408,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DJI: Djibouti,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,57.479299211419,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,34.2565487795598,94.4746595680872,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DJI: Djibouti,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,55.6156612846772,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,32.2456968602378,94.7691055977283,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DJI: Djibouti,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,53.829707991345,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,30.2327536863926,94.804949854277,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DJI: Djibouti,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,52.1575252895253,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,28.5249573432218,94.523427618048,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DMA: Dominica,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,32.1189514761989,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,28.928734808238,35.6731042655515,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DMA: Dominica,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,33.0151866401763,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.48288829638,36.9530861704666,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DMA: Dominica,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,33.8223537297416,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.9787094532885,38.1905372752515,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DMA: Dominica,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,34.5170551504778,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,30.388615772213,39.3232240745645,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DMA: Dominica,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,35.0976614033221,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,30.6463256665489,40.2524258719924,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DOM: Dominican Republic,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,34.7379166015156,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.8990119896876,43.3233334812914,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DOM: Dominican Republic,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,34.3479854756032,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.0716244026508,43.7615792985935,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DOM: Dominican Republic,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,33.7506480278912,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,25.9599323677918,44.1263011247775,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DOM: Dominican Republic,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,33.0724289069111,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,24.773353420014,44.3672510799169,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DOM: Dominican Republic,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,32.2499409242581,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.4717306404458,44.5988261789155,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_EAC: East African Community (EAC),CME_MRY0T4: Under-five mortality rate,_T: Total,2018,63.6395502359762,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_EAC: East African Community (EAC),CME_MRY0T4: Under-five mortality rate,_T: Total,2019,61.5714760497934,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_EAC: East African Community (EAC),CME_MRY0T4: Under-five mortality rate,_T: Total,2020,59.6028815353582,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_EAC: East African Community (EAC),CME_MRY0T4: Under-five mortality rate,_T: Total,2021,57.6966887811359,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_EAC: East African Community (EAC),CME_MRY0T4: Under-five mortality rate,_T: Total,2022,55.9646682844934,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_EAP: East Asia and Pacific,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,15.1799934881117,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.3630855534452,16.2342267860078,,,,UN_IGME,,,,,,_T: Total
